date,x,y,blue,green,red,nir,target
2024-01-01,53,67,8955,4541,6511,6491,0.0
2024-01-01,54,67,2064,1994,9994,1097,0.0
2024-01-01,55,67,8283,1203,5761,2393,0.0
2024-01-01,56,67,8045,1025,2982,265,0.0
2024-01-01,57,67,4052,2058,5223,9060,0.0
2024-01-01,58,67,1355,2478,2492,3534,0.0
2024-01-01,59,67,6110,7820,542,9874,0.0
2024-01-01,60,67,9364,4754,8490,9764,0.0
2024-01-01,61,67,3844,5997,3236,1369,0.0
2024-01-01,62,67,2525,7120,209,2878,0.0
2024-01-01,63,67,600,4446,371,6735,0.0
2024-01-01,64,67,2739,3944,1677,320,0.0
2024-01-01,65,67,224,4452,2514,3291,0.0
2024-01-01,66,67,1687,1101,9321,5098,0.0
2024-01-01,67,67,7567,9532,9769,4868,0.0
2024-01-01,68,67,1033,8562,3297,7447,0.0
2024-01-01,69,67,6191,219,738,3089,0.0
2024-01-01,70,67,5391,7513,5883,2478,0.0
2024-01-01,71,67,2951,9498,1871,988,0.0
2024-01-01,72,67,7375,9329,9922,4262,0.0
2024-01-01,73,67,8563,4842,6860,9851,0.0
2024-01-01,74,67,1168,9582,3573,8736,0.0
2024-01-01,75,67,6277,9627,5708,4007,0.0
2024-01-01,76,67,9919,410,1864,4983,0.0
2024-01-01,77,67,9474,9387,219,8601,0.0
2024-01-01,78,67,106,8274,1652,4589,0.0
2024-01-01,79,67,246,4438,505,1024,0.0
2024-01-01,80,67,6568,6576,8153,5212,0.0
2024-01-01,81,67,5739,1038,665,9023,0.0
2024-01-01,82,67,1836,4413,3833,8880,0.0
2024-01-01,83,67,5968,8037,9100,957,0.0
2024-01-01,84,67,2990,7748,5978,2066,0.0
2024-01-01,85,67,5185,9960,7367,6916,0.0
2024-01-01,86,67,9967,5937,4666,7843,0.0
2024-01-01,87,67,6890,289,3652,3804,0.0
2024-01-01,88,67,630,7323,721,3875,0.0
2024-01-01,89,67,4822,5644,898,3573,0.0
2024-01-01,90,67,7671,6989,6333,1435,0.0
2024-01-01,91,67,8134,5740,1528,3850,0.0
2024-01-01,92,67,2850,8692,3692,7115,0.0
2024-01-01,93,67,2937,7259,3932,663,0.0
2024-01-01,94,67,6856,6221,3536,6881,0.0
2024-01-01,95,67,2062,3120,9205,2976,0.0
2024-01-01,96,67,9815,2193,9989,7443,0.0
2024-01-01,97,67,5594,9892,1627,4173,0.0
2024-01-01,98,67,8637,8416,5445,9663,0.0
2024-01-01,99,67,748,3661,3406,9604,0.0
2024-01-01,0,68,2185,7203,4685,6767,0.0
2024-01-01,1,68,1616,1426,350,4239,0.0
2024-01-01,2,68,8150,4257,1574,6526,0.0
2024-01-01,3,68,9102,5091,2417,4929,0.0
2024-01-01,4,68,6701,7971,536,5584,0.0
2024-01-01,5,68,1674,9269,7687,268,0.0
2024-01-01,6,68,3438,2660,8650,2602,0.0
2024-01-01,7,68,1748,2111,6690,5283,0.0
2024-01-01,8,68,2005,6506,4380,4144,0.0
2024-01-01,9,68,8018,3804,8497,356,0.0
2024-01-01,10,68,6313,4880,1341,5868,0.0
2024-01-01,11,68,9430,8717,4492,1939,0.0
2024-01-01,12,68,8404,444,3853,3758,0.0
2024-01-01,13,68,1677,1354,4025,7787,0.0
2024-01-01,14,68,2110,4121,4708,5373,0.0
2024-01-01,15,68,6431,2083,8634,7670,0.0
2024-01-01,16,68,5802,6350,8678,8747,0.0
2024-01-01,17,68,3427,3939,4372,6670,0.0
2024-01-01,18,68,4698,2277,7534,571,0.0
2024-01-01,19,68,5813,8344,6672,8868,0.0
2024-01-01,20,68,2289,6217,6110,7541,0.0
2024-01-01,21,68,4489,4305,7675,1767,0.0
2024-01-01,22,68,4282,4482,8010,1080,0.0
2024-01-01,23,68,7518,9907,947,2769,0.0
2024-01-01,24,68,3389,8589,1394,2613,0.0
2024-01-01,25,68,1161,253,9627,7098,0.0
2024-01-01,26,68,7460,4401,1378,496,0.0
2024-01-01,27,68,1313,195,3037,4310,0.0
2024-01-01,28,68,3316,6200,1626,8083,0.0
2024-01-01,29,68,8520,4697,1895,7133,0.0
2024-01-01,30,68,9426,3597,8330,9169,0.0
2024-01-01,31,68,8720,7645,452,7678,0.0
2024-01-01,32,68,4257,2102,5468,1555,0.0
2024-01-01,33,68,4712,9531,214,1755,0.0
2024-01-01,34,68,574,4834,5948,6500,0.0
2024-01-01,35,68,3193,4814,1198,8281,0.0
2024-01-01,36,68,692,3226,4247,3134,0.0
2024-01-01,37,68,9528,7023,441,2120,0.0
2024-01-01,38,68,3581,8364,1802,6226,0.0
2024-01-01,39,68,8841,5962,380,1102,0.0
2024-01-01,40,68,4344,3836,6598,8934,0.0
2024-01-01,41,68,9714,9971,1324,3241,0.0
2024-01-01,42,68,25,2798,2053,9677,0.0
2024-01-01,43,68,5882,9722,5426,2739,0.0
2024-01-01,44,68,9412,3343,2199,685,0.0
2024-01-01,45,68,8875,5604,6097,7076,0.0
2024-01-01,46,68,7064,890,4498,8432,0.0
2024-01-01,47,68,7560,180,5185,1977,0.0
2024-01-01,48,68,7909,4125,8540,6545,0.0
2024-01-01,49,68,5573,8719,7170,9071,0.0
2024-01-01,50,68,4395,4025,1414,153,0.0
2024-01-01,51,68,5616,4303,381,2415,0.0
2024-01-01,52,68,9859,665,1734,4481,0.0
2024-01-01,53,68,2040,6536,6071,6595,0.0
2024-01-01,54,68,1952,8548,4655,610,0.0
2024-01-01,55,68,3279,5168,967,7452,0.0
2024-01-01,56,68,10,9392,7295,8243,0.0
2024-01-01,57,68,7490,2118,7576,4909,0.0
2024-01-01,58,68,1088,417,1235,7760,0.0
2024-01-01,59,68,6683,4707,6689,287,0.0
2024-01-01,60,68,5187,7532,4837,1928,0.0
2024-01-01,61,68,9667,7168,2562,9745,0.0
2024-01-01,62,68,7502,6412,454,9896,0.0
2024-01-01,63,68,7105,1728,493,7291,0.0
2024-01-01,64,68,9861,8883,6045,7139,0.0
2024-01-01,65,68,9507,8565,9752,8615,0.0
2024-01-01,66,68,3131,2008,2752,1882,0.0
2024-01-01,67,68,1670,3270,3184,9374,0.0
2024-01-01,68,68,5203,5132,3324,6619,0.0
2024-01-01,69,68,8643,9333,2770,9552,0.0
2024-01-01,70,68,5155,7714,146,7677,0.0
2024-01-01,71,68,5154,8837,5803,7378,0.0
2024-01-01,72,68,6915,347,8337,3768,0.0
2024-01-01,73,68,8979,8474,3469,4961,0.0
2024-01-01,74,68,9134,441,323,5237,0.0
2024-01-01,75,68,6375,8008,7525,7496,0.0
2024-01-01,76,68,172,4387,7501,3923,0.0
2024-01-01,77,68,6212,4426,97,6491,0.0
2024-01-01,78,68,2174,5523,3225,3213,0.0
2024-01-01,79,68,916,2796,9900,8796,0.0
2024-01-01,80,68,3891,838,2693,5833,0.0
2024-01-01,81,68,1446,1245,5504,7774,0.0
2024-01-01,82,68,1187,5153,6286,2095,0.0
2024-01-01,83,68,9442,4374,9381,5253,0.0
2024-01-01,84,68,5657,7980,4232,2999,0.0
2024-01-01,85,68,9258,2018,7852,5422,0.0
2024-01-01,86,68,4771,6014,9148,2633,0.0
2024-01-01,87,68,5901,6513,9292,1171,0.0
2024-01-01,88,68,4456,3272,1539,9161,0.0
2024-01-01,89,68,3509,1585,7667,5081,0.0
2024-01-01,90,68,3087,6587,5298,7330,0.0
2024-01-01,91,68,4866,5850,8821,8463,0.0
2024-01-01,92,68,2385,3548,3562,8718,0.0
2024-01-01,93,68,1977,6168,6863,6367,0.0
2024-01-01,94,68,4532,2976,846,8728,0.0
2024-01-01,95,68,7941,574,4953,6511,0.0
2024-01-01,96,68,4793,1710,5771,837,0.0
2024-01-01,97,68,4354,7274,3693,6086,0.0
2024-01-01,98,68,2543,2296,8214,2468,0.0
2024-01-01,99,68,3411,7991,9116,9819,0.0
2024-01-01,0,69,8323,3791,2253,2652,0.0
2024-01-01,1,69,7392,5012,8213,5350,0.0
2024-01-01,2,69,6990,2734,5113,7735,0.0
2024-01-01,3,69,2198,1768,8059,9781,0.0
2024-01-01,4,69,4741,5874,898,5653,0.0
2024-01-01,5,69,992,4916,9460,9479,0.0
2024-01-01,6,69,2962,8489,3650,6740,0.0
2024-01-01,7,69,9986,3389,4334,2020,0.0
2024-01-01,8,69,6017,5590,442,1765,0.0
2024-01-01,9,69,5273,7304,9546,2487,0.0
2024-01-01,10,69,340,9654,6612,7992,0.0
2024-01-01,11,69,9349,5537,4514,7824,0.0
2024-01-01,12,69,1222,2428,718,8269,0.0
2024-01-01,13,69,4006,6932,7358,564,0.0
2024-01-01,14,69,8744,1670,9087,4872,0.0
2024-01-01,15,69,5278,6648,1380,9737,0.0
2024-01-01,16,69,8785,8058,2392,425,0.0
2024-01-01,17,69,3597,3668,3031,9843,0.0
2024-01-01,18,69,2525,9395,4650,5901,0.0
2024-01-01,19,69,2098,7503,644,1101,0.0
2024-01-01,20,69,8779,3196,6253,475,0.0
2024-01-01,21,69,1942,3530,8587,4874,0.0
2024-01-01,22,69,1503,1514,1537,8637,0.0
2024-01-01,23,69,112,1304,6820,1106,0.0
2024-01-01,24,69,9466,5543,1154,7627,0.0
2024-01-01,25,69,1287,6343,6377,9429,0.0
2024-01-01,26,69,3835,5314,7868,9305,0.0
2024-01-01,27,69,1094,7234,3651,7175,0.0
2024-01-01,28,69,5528,1373,9713,49,0.0
2024-01-01,29,69,4484,5589,6114,2545,0.0
2024-01-01,30,69,3814,6726,7394,2508,0.0
2024-01-01,31,69,6407,5904,7398,7898,0.0
2024-01-01,32,69,2120,9194,2796,9150,0.0
2024-01-01,33,69,2653,5688,4307,3539,0.0
2024-01-01,34,69,8526,6731,5883,3589,0.0
2024-01-01,35,69,9992,6104,1210,4288,0.0
2024-01-01,36,69,9936,8007,85,2413,0.0
2024-01-01,37,69,3734,2843,59,7104,0.0
2024-01-01,38,69,3261,4882,2321,9279,0.0
2024-01-01,39,69,7045,5325,5201,2085,0.0
2024-01-01,40,69,5685,5974,672,5223,0.0
2024-01-01,41,69,3852,9902,7617,4739,0.0
2024-01-01,42,69,1310,3200,8443,7079,0.0
2024-01-01,43,69,8879,7388,2432,50,0.0
2024-01-01,44,69,1403,1026,452,8792,0.0
2024-01-01,45,69,5487,1682,1771,2005,0.0
2024-01-01,46,69,1724,8652,7515,9764,0.0
2024-01-01,47,69,2040,1104,8471,6717,0.0
2024-01-01,48,69,9422,7096,4924,2916,0.0
2024-01-01,49,69,5108,1498,8571,4280,0.0
2024-01-01,50,69,8263,8250,1328,3254,0.0
2024-01-01,51,69,4151,2044,8443,4602,0.0
2024-01-01,52,69,4955,6669,1531,6904,0.0
2024-01-01,53,69,8123,4468,5816,5246,0.0
2024-01-01,54,69,5772,6907,1946,8346,0.0
2024-01-01,55,69,3108,8561,2594,837,0.0
2024-01-01,56,69,5131,7298,1880,2275,0.0
2024-01-01,57,69,3960,6518,2305,4160,0.0
2024-01-01,58,69,6480,7722,940,8896,0.0
2024-01-01,59,69,2308,6404,73,1244,0.0
2024-01-01,60,69,2975,7947,9853,2209,0.0
2024-01-01,61,69,8958,8043,3874,3201,0.0
2024-01-01,62,69,5087,2934,2685,575,0.0
2024-01-01,63,69,4575,9172,5692,8435,0.0
2024-01-01,64,69,5905,7785,4848,1847,0.0
2024-01-01,65,69,5705,2412,4846,4999,0.0
2024-01-01,66,69,1702,7861,1699,7939,0.0
2024-01-01,67,69,9069,5743,7431,7924,0.0
2024-01-01,68,69,1585,9107,8873,5147,0.0
2024-01-01,69,69,6074,302,3371,7637,0.0
2024-01-01,70,69,8036,157,3433,176,0.0
2024-01-01,71,69,2710,7367,8332,5194,0.0
2024-01-01,72,69,2569,5330,6177,3705,0.0
2024-01-01,73,69,2669,4487,3719,6749,0.0
2024-01-01,74,69,1370,7820,1666,6342,0.0
2024-01-01,75,69,689,1007,1383,4150,0.0
2024-01-01,76,69,3897,2710,4994,1668,0.0
2024-01-01,77,69,2194,2022,4257,2848,0.0
2024-01-01,78,69,4180,4778,1935,5673,0.0
2024-01-01,79,69,2349,2139,5598,1872,0.0
2024-01-01,80,69,3029,1124,8284,1446,0.0
2024-01-01,81,69,4574,2557,8498,9692,0.0
2024-01-01,82,69,3864,1448,1814,7521,0.0
2024-01-01,83,69,8726,461,4065,5096,0.0
2024-01-01,84,69,7464,5554,4208,3744,0.0
2024-01-01,85,69,4787,5279,6768,6180,0.0
2024-01-01,86,69,2514,8832,9974,7146,0.0
2024-01-01,87,69,2091,3394,8477,7293,0.0
2024-01-01,88,69,1308,4387,2394,7048,0.0
2024-01-01,89,69,7326,5607,2598,871,0.0
2024-01-01,90,69,3794,765,3621,1522,0.0
2024-01-01,91,69,490,7533,3352,2013,0.0
2024-01-01,92,69,463,2513,5532,464,0.0
2024-01-01,93,69,4488,9409,4650,1625,0.0
2024-01-01,94,69,4509,9998,3785,5045,0.0
2024-01-01,95,69,9289,2397,2593,9643,0.0
2024-01-01,96,69,2571,3915,2878,9822,0.0
2024-01-01,97,69,6193,5965,8592,1765,0.0
2024-01-01,98,69,2757,2455,4163,2365,0.0
2024-01-01,99,69,5054,5451,3795,1944,0.0
2024-01-01,0,70,8623,2507,1331,903,0.0
2024-01-01,1,70,7047,7000,1788,5043,0.0
2024-01-01,2,70,8504,4345,9820,7598,0.0
2024-01-01,3,70,5848,4446,1214,4203,0.0
2024-01-01,4,70,2767,2668,8198,1705,0.0
2024-01-01,5,70,9642,2966,1081,4529,0.0
2024-01-01,6,70,7098,3278,2453,8103,0.0
2024-01-01,7,70,6226,7793,9340,9918,0.0
2024-01-01,8,70,6244,7324,2905,7785,0.0
2024-01-01,9,70,9509,178,8938,2727,0.0
2024-01-01,10,70,8258,1951,8904,8172,0.0
2024-01-01,11,70,5265,8645,7677,5761,0.0
2024-01-01,12,70,6739,4037,7176,936,0.0
2024-01-01,13,70,6200,7900,8963,8643,0.0
2024-01-01,14,70,1849,7668,4870,6118,0.0
2024-01-01,15,70,2358,6846,6772,7612,0.0
2024-01-01,16,70,2905,2840,9976,7228,0.0
2024-01-01,17,70,2038,5124,4052,2787,0.0
2024-01-01,18,70,1562,941,6090,5413,0.0
2024-01-01,19,70,6799,5745,3209,4260,0.0
2024-01-01,20,70,7741,3873,6239,6067,0.0
2024-01-01,21,70,6482,2707,2440,3621,0.0
2024-01-01,22,70,9557,5765,4563,1365,0.0
2024-01-01,23,70,1409,1559,4555,3299,0.0
2024-01-01,24,70,7224,4202,2865,5386,0.0
2024-01-01,25,70,4242,2435,4612,4522,0.0
2024-01-01,26,70,1631,7829,9979,2432,0.0
2024-01-01,27,70,4515,9480,2094,2267,0.0
2024-01-01,28,70,9068,3791,3214,1165,0.0
2024-01-01,29,70,3149,7950,4231,1530,0.0
2024-01-01,30,70,7332,3217,3889,4578,0.0
2024-01-01,31,70,8156,6806,1949,9225,0.0
2024-01-01,32,70,5869,724,8162,9472,0.0
2024-01-01,33,70,2738,6573,5258,6787,0.0
2024-01-01,34,70,4863,8864,4064,4631,0.0
2024-01-01,35,70,6782,6684,7597,2242,0.0
2024-01-01,36,70,6250,4579,4903,554,0.0
2024-01-01,37,70,9832,7072,8804,7372,0.0
2024-01-01,38,70,7978,4126,8195,7772,0.0
2024-01-01,39,70,164,4084,6401,6205,0.0
2024-01-01,40,70,8401,5118,7249,9482,0.0
2024-01-01,41,70,2500,3590,7745,8531,0.0
2024-01-01,42,70,842,6862,1317,3395,0.0
2024-01-01,43,70,9119,2357,4888,2298,0.0
2024-01-01,44,70,3120,7844,9592,1563,0.0
2024-01-01,45,70,8544,3866,7874,1632,0.0
2024-01-01,46,70,9114,3024,2471,8024,0.0
2024-01-01,47,70,7666,919,8878,7221,0.0
2024-01-01,48,70,7882,7524,4743,9076,0.0
2024-01-01,49,70,8213,6134,8749,6539,0.0
2024-01-01,50,70,1170,580,4446,994,0.0
2024-01-01,51,70,1933,3325,3135,9224,0.0
2024-01-01,52,70,1773,2651,3181,3449,0.0
2024-01-01,53,70,9331,5377,9686,7134,0.0
2024-01-01,54,70,3532,4303,8097,679,0.0
2024-01-01,55,70,5565,5366,6363,3754,0.0
2024-01-01,56,70,6900,9184,9032,9071,0.0
2024-01-01,57,70,6497,8616,8993,3433,0.0
2024-01-01,58,70,6315,8382,5378,7030,0.0
2024-01-01,59,70,838,1379,7853,2441,0.0
2024-01-01,60,70,2184,2205,8406,8202,0.0
2024-01-01,61,70,5726,4104,3596,1922,0.0
2024-01-01,62,70,9477,3899,727,1466,0.0
2024-01-01,63,70,6919,5641,3719,5650,0.0
2024-01-01,64,70,6987,4748,9034,9966,0.0
2024-01-01,65,70,5564,1771,5966,1530,0.0
2024-01-01,66,70,6160,9799,1397,306,0.0
2024-01-01,67,70,205,1677,3620,6228,0.0
2024-01-01,68,70,6918,4721,9420,2494,0.0
2024-01-01,69,70,6461,9275,7661,9281,0.0
2024-01-01,70,70,5186,1283,8686,5581,0.0
2024-01-01,71,70,4251,1657,6606,4526,0.0
2024-01-01,72,70,6451,1403,2493,1297,0.0
2024-01-01,73,70,5522,1474,8187,6236,0.0
2024-01-01,74,70,2034,3890,8163,1704,0.0
2024-01-01,75,70,613,1253,1829,4933,0.0
2024-01-01,76,70,4493,4544,5693,7383,0.0
2024-01-01,77,70,3863,2231,8341,7556,0.0
2024-01-01,78,70,8569,590,4648,6014,0.0
2024-01-01,79,70,8672,4395,9854,8454,0.0
2024-01-01,80,70,3297,584,3694,2920,0.0
2024-01-01,81,70,3423,8274,1087,914,0.0
2024-01-01,82,70,1661,5635,704,2299,0.0
2024-01-01,83,70,3827,5767,1426,1366,0.0
2024-01-01,84,70,4202,4696,8759,6714,0.0
2024-01-01,85,70,5857,7871,6788,712,0.0
2024-01-01,86,70,6811,968,3278,8870,0.0
2024-01-01,87,70,9344,2336,1975,1516,0.0
2024-01-01,88,70,6976,1528,4151,6336,0.0
2024-01-01,89,70,9879,382,3187,7376,0.0
2024-01-01,90,70,4957,6400,1773,3795,0.0
2024-01-01,91,70,9946,7860,6535,1049,0.0
2024-01-01,92,70,6784,8867,9803,8175,0.0
2024-01-01,93,70,2888,8437,9236,6013,0.0
2024-01-01,94,70,4704,4205,9591,1657,0.0
2024-01-01,95,70,8542,9456,7617,3683,0.0
2024-01-01,96,70,2669,8662,8814,2870,0.0
2024-01-01,97,70,529,7419,6913,545,0.0
2024-01-01,98,70,5323,5274,5837,2313,0.0
2024-01-01,99,70,7287,5159,1401,8882,0.0
2024-01-01,0,71,5740,3331,7469,6683,0.0
2024-01-01,1,71,141,5359,4529,6811,0.0
2024-01-01,2,71,7830,388,9792,7340,0.0
2024-01-01,3,71,6596,1155,574,6791,0.0
2024-01-01,4,71,8500,4657,8805,9826,0.0
2024-01-01,5,71,694,9839,6246,9286,0.0
2024-01-01,6,71,864,7708,2555,5053,0.0
2024-01-01,7,71,2818,5048,5480,4894,0.0
2024-01-01,8,71,7599,4297,6315,7055,0.0
2024-01-01,9,71,5866,8536,8930,2635,0.0
2024-01-01,10,71,9503,2300,6014,4896,0.0
2024-01-01,11,71,4174,8252,7411,9356,0.0
2024-01-01,12,71,972,3373,1103,8007,0.0
2024-01-01,13,71,4572,8242,3527,927,0.0
2024-01-01,14,71,9458,7834,6286,5310,0.0
2024-01-01,15,71,6443,2041,4101,4643,0.0
2024-01-01,16,71,5372,6395,9732,4148,0.0
2024-01-01,17,71,9898,3751,6350,638,0.0
2024-01-01,18,71,4995,8577,1357,8850,0.0
2024-01-01,19,71,8672,8377,2126,4274,0.0
2024-01-01,20,71,750,2226,7569,9180,0.0
2024-01-01,21,71,808,7495,305,1854,0.0
2024-01-01,22,71,9146,2594,9028,66,0.0
2024-01-01,23,71,8950,8986,9624,9070,0.0
2024-01-01,24,71,4660,4311,8214,4461,0.0
2024-01-01,25,71,4312,8477,6243,8092,0.0
2024-01-01,26,71,7052,3926,4162,8673,0.0
2024-01-01,27,71,6834,8229,6553,1359,0.0
2024-01-01,28,71,531,5895,4796,6423,0.0
2024-01-01,29,71,8107,7011,4268,9107,0.0
2024-01-01,30,71,8464,9490,7129,451,0.0
2024-01-01,31,71,8071,6234,4782,4625,0.0
2024-01-01,32,71,7921,4327,332,2481,0.0
2024-01-01,33,71,3616,1209,9576,1606,0.0
2024-01-01,34,71,9772,2396,9354,5132,0.0
2024-01-01,35,71,2907,1249,4896,6004,0.0
2024-01-01,36,71,7538,5797,7763,9645,0.0
2024-01-01,37,71,14,6637,9965,2175,0.0
2024-01-01,38,71,300,4217,7158,1627,0.0
2024-01-01,39,71,5315,8500,4860,8248,0.0
2024-01-01,40,71,7425,8215,3447,3873,0.0
2024-01-01,41,71,1023,4859,6327,8679,0.0
2024-01-01,42,71,7510,7941,908,8519,0.0
2024-01-01,43,71,5549,4368,5208,7490,0.0
2024-01-01,44,71,5123,5210,8604,9259,0.0
2024-01-01,45,71,5628,3391,4905,291,0.0
2024-01-01,46,71,6044,9736,7455,5749,0.0
2024-01-01,47,71,4203,9166,8195,3143,0.0
2024-01-01,48,71,3206,7383,3195,9116,0.0
2024-01-01,49,71,5794,5147,1549,8242,0.0
2024-01-01,50,71,9250,9481,3309,9676,0.0
2024-01-01,51,71,1491,2882,9257,1248,0.0
2024-01-01,52,71,286,4404,7498,2860,0.0
2024-01-01,53,71,5929,8969,9148,9196,0.0
2024-01-01,54,71,1838,3543,9453,3146,0.0
2024-01-01,55,71,2592,5473,9782,2599,0.0
2024-01-01,56,71,2111,2351,4142,6618,0.0
2024-01-01,57,71,9245,4705,6221,2155,0.0
2024-01-01,58,71,6622,8784,4151,9684,0.0
2024-01-01,59,71,8782,2393,2007,405,0.0
2024-01-01,60,71,4650,6132,2701,9639,0.0
2024-01-01,61,71,9691,3842,6581,7569,0.0
2024-01-01,62,71,8430,6626,7378,2546,0.0
2024-01-01,63,71,8232,4193,9,878,0.0
2024-01-01,64,71,2281,4928,7366,5686,0.0
2024-01-01,65,71,463,268,8757,647,0.0
2024-01-01,66,71,7157,7658,6806,7,0.0
2024-01-01,67,71,5823,4378,7779,2722,0.0
2024-01-01,68,71,4968,3667,4945,863,0.0
2024-01-01,69,71,5494,7547,3142,4670,0.0
2024-01-01,70,71,7249,4114,521,6708,0.0
2024-01-01,71,71,4413,3454,9515,3291,0.0
2024-01-01,72,71,5044,9313,2529,2925,0.0
2024-01-01,73,71,9612,6451,3706,6006,0.0
2024-01-01,74,71,9859,2820,6989,8685,0.0
2024-01-01,75,71,1347,7353,7011,9066,0.0
2024-01-01,76,71,2922,8460,8745,467,0.0
2024-01-01,77,71,7930,2788,7474,4140,0.0
2024-01-01,78,71,6148,9269,8242,1205,0.0
2024-01-01,79,71,7840,8453,556,6124,0.0
2024-01-01,80,71,3156,9711,4804,1412,0.0
2024-01-01,81,71,9998,9055,952,1213,0.0
2024-01-01,82,71,6029,3372,5309,5603,0.0
2024-01-01,83,71,991,5351,802,4485,0.0
2024-01-01,84,71,3414,4654,8605,7727,0.0
2024-01-01,85,71,1923,8249,781,6009,0.0
2024-01-01,86,71,7326,5892,9108,889,0.0
2024-01-01,87,71,398,2694,4893,8754,0.0
2024-01-01,88,71,5750,6527,8815,8715,0.0
2024-01-01,89,71,9801,9959,1404,8522,0.0
2024-01-01,90,71,740,9734,5441,8892,0.0
2024-01-01,91,71,1574,3007,6909,4082,0.0
2024-01-01,92,71,6063,185,839,8142,0.0
2024-01-01,93,71,8772,3749,8436,5846,0.0
2024-01-01,94,71,1109,3915,3731,1648,0.0
2024-01-01,95,71,1350,7230,8741,658,0.0
2024-01-01,96,71,8172,9622,5651,9773,0.0
2024-01-01,97,71,7281,875,8148,104,0.0
2024-01-01,98,71,7808,6940,6246,464,0.0
2024-01-01,99,71,8645,9467,8660,510,0.0
2024-01-01,0,72,4671,4415,2670,6758,0.0
2024-01-01,1,72,5254,1856,8358,3107,0.0
2024-01-01,2,72,3319,1387,2804,955,0.0
2024-01-01,3,72,4197,6474,1966,329,0.0
2024-01-01,4,72,9052,8673,9130,4443,0.0
2024-01-01,5,72,7869,1742,6068,5621,0.0
2024-01-01,6,72,1515,9772,3314,6431,0.0
2024-01-01,7,72,629,2793,9989,6952,0.0
2024-01-01,8,72,3494,4859,7799,3949,0.0
2024-01-01,9,72,6896,3630,3856,3188,0.0
2024-01-01,10,72,4881,9717,8627,2887,0.0
2024-01-01,11,72,9556,893,2823,3017,0.0
2024-01-01,12,72,555,3393,6671,764,0.0
2024-01-01,13,72,4808,1926,1285,1622,0.0
2024-01-01,14,72,5072,2181,1267,6261,0.0
2024-01-01,15,72,2194,3877,3180,5370,0.0
2024-01-01,16,72,6325,8485,6705,5419,0.0
2024-01-01,17,72,2645,4154,6193,1829,0.0
2024-01-01,18,72,6253,5403,5213,7598,0.0
2024-01-01,19,72,5848,1743,1836,4227,0.0
2024-01-01,20,72,2580,1994,2821,4216,0.0
2024-01-01,21,72,4000,7778,3316,4705,0.0
2024-01-01,22,72,2843,5957,3228,6768,0.0
2024-01-01,23,72,7541,5476,9829,33,0.0
2024-01-01,24,72,9868,7077,443,544,0.0
2024-01-01,25,72,3630,7139,7913,6629,0.0
2024-01-01,26,72,433,4017,1498,6115,0.0
2024-01-01,27,72,4473,735,900,3374,0.0
2024-01-01,28,72,7710,7430,190,1126,0.0
2024-01-01,29,72,7921,3517,7944,87,0.0
2024-01-01,30,72,7380,5940,5984,8534,0.0
2024-01-01,31,72,5004,3700,2047,9090,0.0
2024-01-01,32,72,9214,5139,4614,8443,0.0
2024-01-01,33,72,8013,2668,975,9759,0.0
2024-01-01,34,72,5814,7240,2766,3755,0.0
2024-01-01,35,72,972,8836,9165,4971,0.0
2024-01-01,36,72,6516,1175,9130,1092,0.0
2024-01-01,37,72,195,2849,3832,1343,0.0
2024-01-01,38,72,5536,2538,4723,7208,0.0
2024-01-01,39,72,9679,7383,8173,7722,0.0
2024-01-01,40,72,9303,5509,8806,9546,0.0
2024-01-01,41,72,1012,2383,8150,9957,0.0
2024-01-01,42,72,5658,6281,3068,8941,0.0
2024-01-01,43,72,6026,116,6580,5307,0.0
2024-01-01,44,72,7388,5900,5747,5855,0.0
2024-01-01,45,72,3581,2338,2456,8559,0.0
2024-01-01,46,72,5979,1605,8070,2926,0.0
2024-01-01,47,72,6871,2322,8090,706,0.0
2024-01-01,48,72,5861,4325,8604,1054,0.0
2024-01-01,49,72,5730,2268,1022,4031,0.0
2024-01-01,50,72,4994,6868,6013,9643,0.0
2024-01-01,51,72,157,7393,6357,2747,0.0
2024-01-01,52,72,6890,5396,1870,5117,0.0
2024-01-01,53,72,1466,3897,2283,1291,0.0
2024-01-01,54,72,3608,5001,9463,1944,0.0
2024-01-01,55,72,2811,5429,5177,6468,0.0
2024-01-01,56,72,1697,7576,8404,5685,0.0
2024-01-01,57,72,6830,8739,7321,474,0.0
2024-01-01,58,72,8172,8098,281,8784,0.0
2024-01-01,59,72,8661,6946,2948,5024,0.0
2024-01-01,60,72,9541,4960,2986,5912,0.0
2024-01-01,61,72,5706,1969,8489,5094,0.0
2024-01-01,62,72,9580,7804,2546,9658,0.0
2024-01-01,63,72,6549,778,8115,2666,0.0
2024-01-01,64,72,6009,6734,6762,1355,0.0
2024-01-01,65,72,6094,5125,4573,3647,0.0
2024-01-01,66,72,9883,5182,9384,5194,0.0
2024-01-01,67,72,9647,6629,4056,9758,0.0
2024-01-01,68,72,5174,8233,5915,8452,0.0
2024-01-01,69,72,4922,2805,2852,2945,0.0
2024-01-01,70,72,3099,2647,6018,6279,0.0
2024-01-01,71,72,3504,1937,8150,4101,0.0
2024-01-01,72,72,4226,8806,9495,8381,0.0
2024-01-01,73,72,2574,9535,9899,237,0.0
2024-01-01,74,72,2238,1211,1658,4637,0.0
2024-01-01,75,72,3111,1279,7672,6247,0.0
2024-01-01,76,72,1026,4640,9523,9058,0.0
